,timestamp,x,y,polarity,_p1,_p2,predict
0,14250.0075,184.0,58.0,1.0,0.0,0.0,0.0
1,14250.119999999999,186.0,60.0,1.0,0.0,0.0,0.0
2,14250.138749999998,189.0,61.0,1.0,0.0,0.0,0.0
3,14250.16125,198.0,63.0,1.0,0.0,0.0,0.0
4,14250.3,191.0,64.0,1.0,0.0,0.0,0.0
5,14250.61875,186.0,62.0,1.0,0.0,0.0,0.0
6,14250.873749999999,199.0,68.0,1.0,0.0,0.0,0.0
7,14251.1475,187.0,75.0,1.0,0.0,0.0,0.0
8,14251.342499999999,181.0,83.0,0.0,0.0,0.0,0.0
9,14251.383749999999,198.0,81.0,0.0,0.0,0.0,0.0
10,14251.586249999998,200.0,64.0,1.0,0.0,0.0,0.0
11,14251.66125,197.0,66.0,1.0,0.0,0.0,0.0
12,14251.916249999998,196.0,87.0,0.0,0.0,0.0,0.0
13,14251.93125,188.0,78.0,1.0,0.0,0.0,0.0
14,14252.204999999998,194.0,89.0,0.0,0.0,0.0,0.0
15,14252.384999999998,194.0,65.0,1.0,0.0,0.0,0.0
16,14253.37875,202.0,63.0,1.0,0.0,0.0,0.0
17,14253.48375,201.0,80.0,0.0,0.0,0.0,0.0
18,14253.502499999999,197.0,67.0,1.0,0.0,0.0,0.0
19,14253.5775,193.0,80.0,0.0,0.0,0.0,0.0
20,14253.734999999999,185.0,56.0,1.0,0.0,0.0,0.0
21,14253.85875,187.0,62.0,1.0,0.0,0.0,0.0
22,14253.937499999998,200.0,65.0,1.0,0.0,0.0,0.0
23,14254.548749999998,181.0,56.0,0.0,0.0,0.0,0.0
24,14254.736249999998,183.0,63.0,1.0,0.0,0.0,0.0
25,14254.75125,197.0,70.0,1.0,0.0,0.0,0.0
26,14254.807499999999,183.0,46.0,0.0,0.0,0.0,0.0
27,14254.807499999999,196.0,88.0,0.0,0.0,0.0,0.0
28,14255.07375,206.0,57.0,1.0,0.0,0.0,0.0
29,14255.137499999999,193.0,85.0,0.0,0.0,0.0,0.0
30,14255.4525,180.0,83.0,1.0,0.0,0.0,0.0
31,14255.59875,194.0,63.0,1.0,0.0,0.0,0.0
32,14255.767499999998,189.0,62.0,1.0,0.0,0.0,0.0
33,14255.797499999999,201.0,68.0,1.0,0.0,0.0,0.0
34,14255.838749999999,200.0,66.0,1.0,0.0,0.0,0.0
35,14255.849999999999,203.0,57.0,1.0,0.0,0.0,0.0
36,14256.05625,194.0,86.0,0.0,0.0,0.0,0.0
37,14256.453749999999,198.0,62.0,1.0,0.0,0.0,0.0
38,14256.61875,204.0,57.0,1.0,0.0,0.0,0.0
39,14256.731249999999,192.0,67.0,1.0,0.0,0.0,0.0
40,14256.974999999999,198.0,68.0,1.0,0.0,0.0,0.0
41,14257.068749999999,188.0,68.0,1.0,0.0,0.0,0.0
42,14257.151249999999,191.0,77.0,1.0,0.0,0.0,0.0
43,14257.244999999999,188.0,74.0,1.0,0.0,0.0,0.0
44,14257.32375,189.0,66.0,1.0,0.0,0.0,0.0
45,14257.32375,187.0,65.0,1.0,0.0,0.0,0.0
46,14257.50375,195.0,73.0,1.0,0.0,0.0,0.0
47,14257.695,192.0,66.0,1.0,0.0,0.0,0.0
48,14257.74,206.0,58.0,1.0,0.0,0.0,0.0
49,14257.7925,194.0,88.0,0.0,0.0,0.0,0.0
50,14257.826249999998,183.0,62.0,1.0,0.0,0.0,0.0
51,14257.845,195.0,63.0,1.0,0.0,0.0,0.0
52,14257.84875,201.0,57.0,1.0,0.0,0.0,0.0
53,14257.9275,193.0,62.0,1.0,0.0,0.0,0.0
54,14258.137499999999,183.0,57.0,1.0,0.0,0.0,0.0
55,14258.373749999999,194.0,61.0,1.0,0.0,0.0,0.0
56,14258.793749999999,195.0,64.0,1.0,0.0,0.0,0.0
57,14258.9175,193.0,59.0,1.0,0.0,0.0,0.0
58,14259.19125,205.0,57.0,1.0,0.0,0.0,0.0
59,14259.19875,200.0,72.0,1.0,0.0,0.0,0.0
60,14259.356249999999,193.0,75.0,1.0,0.0,0.0,0.0
61,14259.412499999999,194.0,79.0,0.0,0.0,0.0,0.0
62,14259.592499999999,188.0,62.0,1.0,0.0,0.0,0.0
63,14259.85875,201.0,56.0,1.0,0.0,0.0,0.0
64,14259.877499999999,195.0,87.0,0.0,0.0,0.0,0.0
65,14259.926249999999,210.0,59.0,1.0,0.0,0.0,0.0
66,14259.99375,188.0,65.0,1.0,0.0,0.0,0.0
67,14260.019999999999,194.0,59.0,1.0,0.0,0.0,0.0
68,14260.102499999999,193.0,82.0,0.0,0.0,0.0,0.0
69,14260.109999999999,196.0,71.0,1.0,0.0,0.0,0.0
70,14260.23,197.0,58.0,1.0,0.0,0.0,0.0
71,14260.338749999999,185.0,57.0,1.0,0.0,0.0,0.0
72,14260.5075,194.0,57.0,1.0,0.0,0.0,0.0
73,14260.631249999999,186.0,71.0,1.0,0.0,0.0,0.0
74,14260.69875,184.0,61.0,1.0,0.0,0.0,0.0
75,14260.773749999998,201.0,64.0,1.0,0.0,0.0,0.0
76,14260.78875,200.0,90.0,0.0,0.0,0.0,0.0
77,14260.8825,198.0,57.0,1.0,0.0,0.0,0.0
78,14261.062499999998,195.0,60.0,1.0,0.0,0.0,0.0
79,14261.06625,195.0,82.0,0.0,0.0,0.0,0.0
80,14261.0775,207.0,57.0,1.0,0.0,0.0,0.0
81,14261.16375,194.0,67.0,1.0,0.0,0.0,0.0
82,14261.595,197.0,60.0,1.0,0.0,0.0,0.0
83,14261.842499999999,184.0,59.0,1.0,0.0,0.0,0.0
