,timestamp,x,y,polarity,_p1,_p2,predict
0,9340.901249999999,163.0,28.0,1.0,0.0,0.0,0.0
1,9341.44875,159.0,31.0,1.0,0.0,0.0,0.0
2,9341.561249999999,160.0,30.0,1.0,0.0,0.0,0.0
3,9342.00375,161.0,19.0,1.0,0.0,0.0,0.0
4,9342.0675,163.0,27.0,1.0,0.0,0.0,0.0
5,9342.33,155.0,32.0,1.0,0.0,0.0,0.0
6,9342.80625,160.0,25.0,1.0,0.0,0.0,0.0
7,9343.05,162.0,24.0,1.0,0.0,0.0,0.0
8,9343.7775,165.0,26.0,1.0,0.0,0.0,0.0
9,9344.0175,162.0,22.0,1.0,0.0,0.0,0.0
10,9345.168749999999,158.0,18.0,1.0,0.0,0.0,0.0
11,9345.195,157.0,33.0,1.0,0.0,0.0,0.0
12,9345.70875,160.0,28.0,1.0,0.0,0.0,0.0
13,9346.13625,161.0,30.0,1.0,0.0,0.0,0.0
14,9346.766249999999,162.0,28.0,1.0,0.0,0.0,0.0
15,9347.15625,166.0,28.0,1.0,0.0,0.0,0.0
16,9347.34375,165.0,18.0,1.0,0.0,0.0,0.0
17,9347.685,166.0,20.0,1.0,0.0,0.0,0.0
18,9348.029999999999,169.0,17.0,1.0,0.0,0.0,0.0
19,9348.10125,160.0,26.0,1.0,0.0,0.0,0.0
20,9348.164999999999,164.0,26.0,1.0,0.0,0.0,0.0
21,9348.1875,164.0,20.0,1.0,0.0,0.0,0.0
22,9348.55875,165.0,15.0,1.0,0.0,0.0,0.0
23,9349.571249999999,161.0,28.0,1.0,0.0,0.0,0.0
24,9350.2575,164.0,30.0,1.0,0.0,0.0,0.0
25,9350.49375,164.0,22.0,1.0,0.0,0.0,0.0
26,9350.744999999999,167.0,27.0,1.0,0.0,0.0,0.0
27,9351.2775,167.0,17.0,1.0,0.0,0.0,0.0
28,9351.28875,166.0,19.0,1.0,0.0,0.0,0.0
29,9351.42,161.0,25.0,1.0,0.0,0.0,0.0
30,9352.301249999999,162.0,23.0,1.0,0.0,0.0,0.0
31,9352.439999999999,160.0,33.0,1.0,0.0,0.0,0.0
32,9352.7025,159.0,22.0,1.0,0.0,0.0,0.0
33,9352.762499999999,158.0,27.0,1.0,0.0,0.0,0.0
34,9353.10375,178.0,28.0,0.0,0.0,0.0,0.0
35,9353.29125,158.0,33.0,1.0,0.0,0.0,0.0
36,9353.355,162.0,26.0,1.0,0.0,0.0,0.0
37,9353.519999999999,159.0,34.0,1.0,0.0,0.0,0.0
38,9353.85375,162.0,19.0,1.0,0.0,0.0,0.0
39,9354.037499999999,165.0,16.0,1.0,0.0,0.0,0.0
40,9354.0975,166.0,27.0,1.0,0.0,0.0,0.0
41,9354.85125,161.0,26.0,1.0,0.0,0.0,0.0
42,9354.918749999999,169.0,19.0,1.0,0.0,0.0,0.0
43,9354.9525,164.0,23.0,1.0,0.0,0.0,0.0
44,9355.005,164.0,27.0,1.0,0.0,0.0,0.0
45,9355.4625,159.0,29.0,1.0,0.0,0.0,0.0
46,9355.64625,156.0,27.0,1.0,0.0,0.0,0.0
47,9355.73625,164.0,24.0,1.0,0.0,0.0,0.0
48,9355.79625,163.0,23.0,1.0,0.0,0.0,0.0
49,9356.276249999999,164.0,29.0,1.0,0.0,0.0,0.0
50,9356.564999999999,165.0,20.0,1.0,0.0,0.0,0.0
51,9356.6925,164.0,21.0,1.0,0.0,0.0,0.0
52,9357.015,158.0,26.0,1.0,0.0,0.0,0.0
53,9357.47625,167.0,19.0,1.0,0.0,0.0,0.0
54,9357.7575,164.0,19.0,1.0,0.0,0.0,0.0
55,9357.8925,163.0,22.0,1.0,0.0,0.0,0.0
56,9357.91125,156.0,31.0,1.0,0.0,0.0,0.0
57,9357.945,158.0,36.0,1.0,0.0,0.0,0.0
58,9358.03875,158.0,32.0,1.0,0.0,0.0,0.0
59,9358.387499999999,163.0,30.0,1.0,0.0,0.0,0.0
60,9358.724999999999,165.0,22.0,1.0,0.0,0.0,0.0
61,9358.89,162.0,31.0,1.0,0.0,0.0,0.0
62,9360.00375,165.0,23.0,1.0,0.0,0.0,0.0
63,9361.61625,168.0,26.0,1.0,0.0,0.0,0.0
64,9361.631249999999,157.0,32.0,1.0,0.0,0.0,0.0
65,9362.39625,164.0,18.0,1.0,0.0,0.0,0.0
66,9362.49375,166.0,29.0,1.0,0.0,0.0,0.0
67,9362.68125,168.0,17.0,1.0,0.0,0.0,0.0
68,9363.195,162.0,21.0,1.0,0.0,0.0,0.0
69,9363.75375,165.0,21.0,1.0,0.0,0.0,0.0
70,9363.96,163.0,24.0,1.0,0.0,0.0,0.0
71,9364.28625,164.0,28.0,1.0,0.0,0.0,0.0
72,9364.8825,160.0,24.0,1.0,0.0,0.0,0.0
73,9364.98375,166.0,16.0,1.0,0.0,0.0,0.0
74,9365.043749999999,166.0,23.0,1.0,0.0,0.0,0.0
75,9365.53125,178.0,29.0,0.0,0.0,0.0,0.0
76,9365.865,163.0,26.0,1.0,0.0,0.0,0.0
77,9366.082499999999,154.0,16.0,1.0,0.0,0.0,0.0
78,9366.168749999999,154.0,32.0,1.0,0.0,0.0,0.0
79,9366.506249999999,157.0,31.0,1.0,0.0,0.0,0.0
80,9366.5175,177.0,28.0,0.0,0.0,0.0,0.0
81,9366.58125,165.0,30.0,1.0,0.0,0.0,0.0
82,9366.79125,167.0,24.0,1.0,0.0,0.0,0.0
83,9366.8625,166.0,24.0,1.0,0.0,0.0,0.0
84,9366.93375,166.0,22.0,1.0,0.0,0.0,0.0
85,9367.394999999999,163.0,25.0,1.0,0.0,0.0,0.0
