,timestamp,x,y,polarity,_p1,_p2,predict
0,7828.492499999999,186.0,147.0,1.0,0.0,0.0,1.0
1,7830.99375,191.0,143.0,1.0,0.0,0.0,1.0
2,7831.267499999999,180.0,140.0,0.0,0.0,0.0,1.0
3,7831.728749999999,182.0,145.0,1.0,0.0,0.0,1.0
4,7832.115,187.0,138.0,1.0,0.0,0.0,1.0
5,7832.339999999999,191.0,144.0,1.0,0.0,0.0,1.0
6,7833.071249999999,182.0,147.0,1.0,0.0,0.0,1.0
7,7833.48,188.0,145.0,1.0,0.0,0.0,1.0
8,7833.982499999999,187.0,149.0,1.0,0.0,0.0,1.0
9,7834.275,188.0,139.0,1.0,0.0,0.0,1.0
10,7834.544999999999,181.0,135.0,0.0,0.0,0.0,1.0
11,7834.87875,183.0,144.0,1.0,0.0,0.0,1.0
12,7834.9275,189.0,152.0,1.0,0.0,0.0,1.0
13,7835.4262499999995,189.0,153.0,1.0,0.0,0.0,1.0
14,7835.4675,188.0,148.0,1.0,0.0,0.0,1.0
15,7835.478749999999,186.0,144.0,1.0,0.0,0.0,1.0
16,7836.48,185.0,146.0,1.0,0.0,0.0,1.0
17,7836.5475,186.0,140.0,1.0,0.0,0.0,1.0
18,7836.929999999999,188.0,153.0,1.0,0.0,0.0,1.0
19,7837.237499999999,189.0,145.0,1.0,0.0,0.0,1.0
20,7837.3012499999995,184.0,146.0,1.0,0.0,0.0,1.0
21,7837.361249999999,189.0,154.0,1.0,0.0,0.0,1.0
22,7837.589999999999,186.0,148.0,1.0,0.0,0.0,1.0
23,7837.86,188.0,154.0,1.0,0.0,0.0,1.0
24,7838.0287499999995,189.0,138.0,1.0,0.0,0.0,1.0
25,7838.16375,187.0,140.0,1.0,0.0,0.0,1.0
26,7838.219999999999,184.0,143.0,1.0,0.0,0.0,1.0
27,7838.568749999999,184.0,144.0,1.0,0.0,0.0,1.0
28,7838.572499999999,190.0,137.0,1.0,0.0,0.0,1.0
29,7838.6849999999995,184.0,134.0,0.0,0.0,0.0,1.0
30,7838.973749999999,189.0,143.0,1.0,0.0,0.0,1.0
31,7840.6537499999995,185.0,132.0,0.0,0.0,0.0,1.0
32,7841.343749999999,180.0,137.0,0.0,0.0,0.0,1.0
33,7842.14625,181.0,140.0,0.0,0.0,0.0,1.0
34,7842.31125,192.0,143.0,1.0,0.0,0.0,1.0
35,7842.442499999999,190.0,146.0,1.0,0.0,0.0,1.0
36,7842.723749999999,183.0,147.0,1.0,0.0,0.0,1.0
37,7842.9974999999995,187.0,153.0,1.0,0.0,0.0,1.0
38,7843.117499999999,190.0,159.0,1.0,0.0,0.0,1.0
39,7843.22625,193.0,148.0,1.0,0.0,0.0,1.0
40,7843.379999999999,192.0,145.0,1.0,0.0,0.0,1.0
41,7843.4887499999995,188.0,150.0,1.0,0.0,0.0,1.0
42,7843.638749999999,178.0,141.0,0.0,0.0,0.0,1.0
43,7843.657499999999,184.0,145.0,1.0,0.0,0.0,1.0
44,7843.83375,187.0,136.0,1.0,0.0,0.0,1.0
45,7843.86,188.0,157.0,1.0,0.0,0.0,1.0
46,7844.152499999999,191.0,160.0,1.0,0.0,0.0,1.0
47,7844.16375,187.0,150.0,1.0,0.0,0.0,1.0
48,7844.673749999999,185.0,136.0,0.0,0.0,0.0,1.0
49,7844.8012499999995,180.0,131.0,0.0,0.0,0.0,1.0
50,7844.834999999999,187.0,156.0,1.0,0.0,0.0,1.0
51,7844.84625,187.0,154.0,1.0,0.0,0.0,1.0
52,7844.973749999999,195.0,136.0,1.0,0.0,0.0,1.0
53,7845.419999999999,186.0,146.0,1.0,0.0,0.0,1.0
54,7845.525,189.0,139.0,1.0,0.0,0.0,1.0
55,7845.746249999999,191.0,158.0,1.0,0.0,0.0,1.0
56,7845.9262499999995,181.0,134.0,0.0,0.0,0.0,1.0
57,7845.945,188.0,149.0,1.0,0.0,0.0,1.0
58,7846.046249999999,190.0,145.0,1.0,0.0,0.0,1.0
59,7846.124999999999,188.0,147.0,1.0,0.0,0.0,1.0
60,7846.13625,182.0,146.0,1.0,0.0,0.0,1.0
61,7846.275,188.0,144.0,1.0,0.0,0.0,1.0
62,7846.492499999999,191.0,150.0,1.0,0.0,0.0,1.0
63,7847.025,196.0,136.0,1.0,0.0,0.0,1.0
64,7847.5125,193.0,149.0,1.0,0.0,0.0,1.0
65,7847.7,192.0,151.0,1.0,0.0,0.0,1.0
66,7847.782499999999,196.0,141.0,1.0,0.0,0.0,1.0
67,7848.281249999999,197.0,158.0,0.0,0.0,0.0,1.0
68,7848.419999999999,195.0,138.0,1.0,0.0,0.0,1.0
69,7849.263749999999,191.0,154.0,1.0,0.0,0.0,1.0
70,7849.69125,188.0,156.0,1.0,0.0,0.0,1.0
71,7849.968749999999,190.0,144.0,1.0,0.0,0.0,1.0
72,7851.108749999999,189.0,146.0,1.0,0.0,0.0,1.0
73,7851.161249999999,188.0,145.0,1.0,0.0,0.0,1.0
