,timestamp,x,y,polarity,_p1,_p2,predict
0,13425.037499999999,202.0,116.0,1.0,0.0,0.0,0.0
1,13425.176249999999,202.0,117.0,1.0,0.0,0.0,0.0
2,13425.66375,199.0,112.0,1.0,0.0,0.0,0.0
3,13425.6675,206.0,114.0,1.0,0.0,0.0,0.0
4,13425.95625,204.0,112.0,1.0,0.0,0.0,0.0
5,13426.488749999999,205.0,113.0,1.0,0.0,0.0,0.0
6,13426.8,199.0,118.0,1.0,0.0,0.0,0.0
7,13426.949999999999,202.0,110.0,1.0,0.0,0.0,0.0
8,13427.092499999999,197.0,109.0,1.0,0.0,0.0,0.0
9,13427.59125,202.0,118.0,1.0,0.0,0.0,0.0
10,13427.801249999999,200.0,117.0,1.0,0.0,0.0,0.0
11,13427.88,205.0,111.0,1.0,0.0,0.0,0.0
12,13428.277499999998,195.0,120.0,1.0,0.0,0.0,0.0
13,13428.705,200.0,113.0,1.0,0.0,0.0,0.0
14,13428.8475,202.0,113.0,1.0,0.0,0.0,0.0
15,13428.982499999998,200.0,118.0,1.0,0.0,0.0,0.0
16,13429.263749999998,199.0,115.0,1.0,0.0,0.0,0.0
17,13429.338749999999,200.0,111.0,1.0,0.0,0.0,0.0
18,13429.541249999998,204.0,107.0,1.0,0.0,0.0,0.0
19,13430.051249999999,205.0,112.0,1.0,0.0,0.0,0.0
20,13430.328749999999,206.0,113.0,1.0,0.0,0.0,0.0
21,13430.535,205.0,105.0,1.0,0.0,0.0,0.0
22,13430.91,194.0,123.0,1.0,0.0,0.0,0.0
23,13430.932499999999,205.0,116.0,1.0,0.0,0.0,0.0
24,13430.96625,199.0,114.0,1.0,0.0,0.0,0.0
25,13432.32,201.0,113.0,1.0,0.0,0.0,0.0
26,13432.70625,203.0,108.0,1.0,0.0,0.0,0.0
27,13432.762499999999,194.0,121.0,1.0,0.0,0.0,0.0
28,13432.83,207.0,111.0,1.0,0.0,0.0,0.0
29,13433.3175,208.0,111.0,1.0,0.0,0.0,0.0
30,13433.482499999998,203.0,116.0,1.0,0.0,0.0,0.0
31,13433.82,204.0,116.0,1.0,0.0,0.0,0.0
32,13434.0675,201.0,114.0,1.0,0.0,0.0,0.0
33,13434.918749999999,196.0,110.0,1.0,0.0,0.0,0.0
34,13435.244999999999,204.0,106.0,1.0,0.0,0.0,0.0
35,13436.25375,207.0,109.0,1.0,0.0,0.0,0.0
36,13436.3625,197.0,111.0,1.0,0.0,0.0,0.0
37,13436.714999999998,201.0,117.0,1.0,0.0,0.0,0.0
38,13436.842499999999,200.0,116.0,1.0,0.0,0.0,0.0
39,13437.082499999999,207.0,114.0,1.0,0.0,0.0,0.0
40,13437.30375,206.0,106.0,1.0,0.0,0.0,0.0
41,13437.401249999999,194.0,119.0,1.0,0.0,0.0,0.0
42,13437.682499999999,195.0,108.0,1.0,0.0,0.0,0.0
43,13438.214999999998,207.0,104.0,1.0,0.0,0.0,0.0
44,13438.301249999999,206.0,134.0,0.0,0.0,0.0,0.0
45,13438.51875,201.0,134.0,0.0,0.0,0.0,0.0
46,13438.762499999999,207.0,117.0,1.0,0.0,0.0,0.0
47,13438.822499999998,204.0,108.0,1.0,0.0,0.0,0.0
48,13438.859999999999,198.0,117.0,1.0,0.0,0.0,0.0
49,13438.87875,199.0,121.0,1.0,0.0,0.0,0.0
50,13440.01125,204.0,110.0,1.0,0.0,0.0,0.0
51,13440.033749999999,201.0,118.0,1.0,0.0,0.0,0.0
52,13441.05375,200.0,133.0,0.0,0.0,0.0,0.0
53,13441.263749999998,201.0,115.0,1.0,0.0,0.0,0.0
54,13441.32,201.0,120.0,1.0,0.0,0.0,0.0
55,13441.338749999999,204.0,118.0,1.0,0.0,0.0,0.0
56,13441.627499999999,200.0,120.0,1.0,0.0,0.0,0.0
57,13441.773749999998,204.0,133.0,0.0,0.0,0.0,0.0
58,13441.777499999998,196.0,111.0,1.0,0.0,0.0,0.0
59,13442.115,202.0,107.0,1.0,0.0,0.0,0.0
60,13442.463749999999,201.0,116.0,1.0,0.0,0.0,0.0
61,13442.925,203.0,112.0,1.0,0.0,0.0,0.0
62,13443.04875,208.0,103.0,1.0,0.0,0.0,0.0
63,13443.134999999998,205.0,114.0,1.0,0.0,0.0,0.0
64,13443.509999999998,205.0,110.0,1.0,0.0,0.0,0.0
65,13443.61875,203.0,114.0,1.0,0.0,0.0,0.0
66,13443.746249999998,205.0,115.0,1.0,0.0,0.0,0.0
67,13443.749999999998,206.0,104.0,1.0,0.0,0.0,0.0
68,13444.24125,204.0,109.0,1.0,0.0,0.0,0.0
69,13444.27125,195.0,110.0,1.0,0.0,0.0,0.0
70,13446.401249999999,206.0,109.0,1.0,0.0,0.0,0.0
71,13446.697499999998,207.0,106.0,1.0,0.0,0.0,0.0
72,13447.023749999998,204.0,111.0,1.0,0.0,0.0,0.0
73,13447.263749999998,202.0,117.0,1.0,0.0,0.0,0.0
74,13447.312499999998,199.0,111.0,1.0,0.0,0.0,0.0
75,13447.5225,208.0,112.0,1.0,0.0,0.0,0.0
76,13447.6425,206.0,112.0,1.0,0.0,0.0,0.0
77,13447.65375,207.0,115.0,1.0,0.0,0.0,0.0
78,13447.732499999998,202.0,115.0,1.0,0.0,0.0,0.0
79,13448.088749999999,198.0,112.0,1.0,0.0,0.0,0.0
80,13448.197499999998,206.0,111.0,1.0,0.0,0.0,0.0
81,13448.31375,203.0,105.0,1.0,0.0,0.0,0.0
82,13448.482499999998,206.0,101.0,1.0,0.0,0.0,0.0
83,13449.232499999998,204.0,104.0,1.0,0.0,0.0,0.0
84,13449.345,193.0,120.0,1.0,0.0,0.0,0.0
85,13449.3975,198.0,113.0,1.0,0.0,0.0,0.0
86,13449.76875,194.0,120.0,1.0,0.0,0.0,0.0
87,13450.08,207.0,108.0,1.0,0.0,0.0,0.0
88,13450.83375,203.0,133.0,0.0,0.0,0.0,0.0
89,13451.3175,206.0,116.0,1.0,0.0,0.0,0.0
90,13451.801249999999,206.0,107.0,1.0,0.0,0.0,0.0
91,13451.939999999999,200.0,114.0,1.0,0.0,0.0,0.0
92,13452.464999999998,201.0,112.0,1.0,0.0,0.0,0.0
93,13452.6225,197.0,114.0,1.0,0.0,0.0,0.0
94,13452.974999999999,207.0,102.0,1.0,0.0,0.0,0.0
95,13453.33125,199.0,116.0,1.0,0.0,0.0,0.0
96,13453.451249999998,202.0,113.0,1.0,0.0,0.0,0.0
97,13453.65375,204.0,101.0,1.0,0.0,0.0,0.0
98,13453.811249999999,204.0,113.0,1.0,0.0,0.0,0.0
99,13453.871249999998,201.0,109.0,1.0,0.0,0.0,0.0
100,13454.02125,203.0,116.0,1.0,0.0,0.0,0.0
101,13454.047499999999,203.0,118.0,1.0,0.0,0.0,0.0
102,13454.336249999998,207.0,110.0,1.0,0.0,0.0,0.0
103,13454.81625,206.0,103.0,1.0,0.0,0.0,0.0
104,13455.172499999999,203.0,109.0,1.0,0.0,0.0,0.0
105,13455.217499999999,198.0,116.0,1.0,0.0,0.0,0.0
106,13455.29625,206.0,115.0,1.0,0.0,0.0,0.0
107,13455.66,203.0,101.0,1.0,0.0,0.0,0.0
108,13456.3725,206.0,114.0,1.0,0.0,0.0,0.0
109,13456.45875,197.0,116.0,1.0,0.0,0.0,0.0
110,13456.65375,202.0,103.0,1.0,0.0,0.0,0.0
111,13457.006249999999,202.0,108.0,1.0,0.0,0.0,0.0
112,13457.092499999999,197.0,108.0,1.0,0.0,0.0,0.0
113,13457.343749999998,205.0,100.0,1.0,0.0,0.0,0.0
114,13457.355,203.0,106.0,1.0,0.0,0.0,0.0
115,13457.651249999999,195.0,105.0,1.0,0.0,0.0,0.0
116,13457.68875,203.0,111.0,1.0,0.0,0.0,0.0
117,13457.756249999999,198.0,108.0,1.0,0.0,0.0,0.0
118,13458.05625,199.0,118.0,1.0,0.0,0.0,0.0
119,13458.131249999999,205.0,104.0,1.0,0.0,0.0,0.0
120,13458.285,202.0,116.0,1.0,0.0,0.0,0.0
121,13458.322499999998,202.0,118.0,1.0,0.0,0.0,0.0
122,13458.48375,205.0,106.0,1.0,0.0,0.0,0.0
123,13458.48375,204.0,105.0,1.0,0.0,0.0,0.0
124,13458.509999999998,205.0,117.0,1.0,0.0,0.0,0.0
125,13458.765,202.0,109.0,1.0,0.0,0.0,0.0
126,13459.256249999999,204.0,114.0,1.0,0.0,0.0,0.0
127,13459.582499999999,208.0,109.0,1.0,0.0,0.0,0.0
128,13459.6125,208.0,104.0,1.0,0.0,0.0,0.0
129,13459.631249999999,204.0,117.0,1.0,0.0,0.0,0.0
130,13459.69125,203.0,110.0,1.0,0.0,0.0,0.0
131,13459.69875,193.0,106.0,1.0,0.0,0.0,0.0
132,13460.2575,207.0,105.0,1.0,0.0,0.0,0.0
133,13460.3025,197.0,110.0,1.0,0.0,0.0,0.0
134,13460.4075,203.0,113.0,1.0,0.0,0.0,0.0
135,13460.58,204.0,115.0,1.0,0.0,0.0,0.0
136,13460.621249999998,202.0,110.0,1.0,0.0,0.0,0.0
137,13460.703749999999,198.0,115.0,1.0,0.0,0.0,0.0
138,13461.026249999999,203.0,104.0,1.0,0.0,0.0,0.0
139,13461.138749999998,204.0,120.0,1.0,0.0,0.0,0.0
140,13461.273749999998,208.0,110.0,1.0,0.0,0.0,0.0
141,13461.326249999998,206.0,106.0,1.0,0.0,0.0,0.0
142,13461.43125,208.0,108.0,1.0,0.0,0.0,0.0
143,13462.076249999998,200.0,113.0,1.0,0.0,0.0,0.0
144,13462.346249999999,201.0,133.0,0.0,0.0,0.0,0.0
145,13462.477499999999,201.0,111.0,1.0,0.0,0.0,0.0
146,13462.571249999999,198.0,110.0,1.0,0.0,0.0,0.0
147,13462.668749999999,203.0,132.0,0.0,0.0,0.0,0.0
148,13462.785,202.0,105.0,1.0,0.0,0.0,0.0
149,13462.88625,205.0,109.0,1.0,0.0,0.0,0.0
150,13463.4,210.0,118.0,1.0,0.0,0.0,0.0
151,13463.505,202.0,111.0,1.0,0.0,0.0,0.0
152,13464.21,199.0,112.0,1.0,0.0,0.0,0.0
153,13464.258749999999,204.0,103.0,1.0,0.0,0.0,0.0
154,13464.551249999999,199.0,113.0,1.0,0.0,0.0,0.0
155,13464.648749999998,201.0,116.0,1.0,0.0,0.0,0.0
156,13464.945,209.0,109.0,1.0,0.0,0.0,0.0
157,13464.9525,205.0,111.0,1.0,0.0,0.0,0.0
158,13465.69125,208.0,107.0,1.0,0.0,0.0,0.0
159,13465.80375,200.0,110.0,1.0,0.0,0.0,0.0
160,13466.5425,202.0,133.0,0.0,0.0,0.0,0.0
161,13466.891249999999,203.0,115.0,1.0,0.0,0.0,0.0
162,13467.123749999999,208.0,114.0,1.0,0.0,0.0,0.0
163,13467.4725,207.0,112.0,1.0,0.0,0.0,0.0
164,13467.56625,180.0,109.0,0.0,0.0,0.0,0.0
165,13467.70875,206.0,108.0,1.0,0.0,0.0,0.0
166,13467.85125,198.0,109.0,1.0,0.0,0.0,0.0
167,13467.877499999999,201.0,112.0,1.0,0.0,0.0,0.0
168,13468.1775,202.0,114.0,1.0,0.0,0.0,0.0
169,13468.293749999999,196.0,107.0,1.0,0.0,0.0,0.0
170,13468.481249999999,205.0,101.0,1.0,0.0,0.0,0.0
171,13469.051249999999,203.0,134.0,0.0,0.0,0.0,0.0
172,13469.062499999998,201.0,104.0,1.0,0.0,0.0,0.0
173,13469.1675,204.0,116.0,1.0,0.0,0.0,0.0
174,13469.238749999999,199.0,120.0,1.0,0.0,0.0,0.0
175,13469.433749999998,200.0,112.0,1.0,0.0,0.0,0.0
176,13469.568749999999,200.0,116.0,1.0,0.0,0.0,0.0
177,13469.606249999999,194.0,105.0,1.0,0.0,0.0,0.0
178,13469.654999999999,203.0,112.0,1.0,0.0,0.0,0.0
179,13469.73,202.0,106.0,1.0,0.0,0.0,0.0
180,13469.955,179.0,103.0,0.0,0.0,0.0,0.0
181,13470.14625,197.0,113.0,1.0,0.0,0.0,0.0
182,13470.914999999999,207.0,104.0,1.0,0.0,0.0,0.0
183,13470.914999999999,204.0,109.0,1.0,0.0,0.0,0.0
184,13470.945,207.0,113.0,1.0,0.0,0.0,0.0
185,13470.945,205.0,113.0,1.0,0.0,0.0,0.0
186,13471.019999999999,205.0,112.0,1.0,0.0,0.0,0.0
187,13471.061249999999,205.0,133.0,0.0,0.0,0.0,0.0
188,13471.117499999998,204.0,110.0,1.0,0.0,0.0,0.0
189,13471.12875,202.0,113.0,1.0,0.0,0.0,0.0
190,13471.154999999999,208.0,101.0,1.0,0.0,0.0,0.0
191,13471.18125,206.0,118.0,1.0,0.0,0.0,0.0
192,13471.304999999998,206.0,102.0,1.0,0.0,0.0,0.0
193,13471.36125,204.0,112.0,1.0,0.0,0.0,0.0
194,13471.55625,180.0,103.0,0.0,0.0,0.0,0.0
195,13471.73625,199.0,114.0,1.0,0.0,0.0,0.0
196,13472.002499999999,198.0,113.0,1.0,0.0,0.0,0.0
197,13472.13,205.0,134.0,0.0,0.0,0.0,0.0
198,13472.2125,195.0,121.0,1.0,0.0,0.0,0.0
199,13472.377499999999,201.0,136.0,0.0,0.0,0.0,0.0
200,13472.5875,193.0,105.0,1.0,0.0,0.0,0.0
201,13472.7225,203.0,108.0,1.0,0.0,0.0,0.0
202,13472.744999999999,206.0,100.0,1.0,0.0,0.0,0.0
203,13472.744999999999,204.0,106.0,1.0,0.0,0.0,0.0
204,13472.842499999999,205.0,108.0,1.0,0.0,0.0,0.0
205,13472.86125,195.0,107.0,1.0,0.0,0.0,0.0
206,13473.322499999998,201.0,117.0,1.0,0.0,0.0,0.0
207,13473.57375,205.0,103.0,1.0,0.0,0.0,0.0
208,13473.746249999998,192.0,131.0,0.0,0.0,0.0,0.0
209,13473.779999999999,204.0,102.0,1.0,0.0,0.0,0.0
210,13473.8175,200.0,119.0,1.0,0.0,0.0,0.0
211,13473.873749999999,203.0,119.0,1.0,0.0,0.0,0.0
212,13473.94125,201.0,118.0,1.0,0.0,0.0,0.0
213,13474.113749999999,194.0,106.0,1.0,0.0,0.0,0.0
214,13474.1775,204.0,104.0,1.0,0.0,0.0,0.0
215,13474.338749999999,202.0,119.0,1.0,0.0,0.0,0.0
216,13474.51875,201.0,110.0,1.0,0.0,0.0,0.0
217,13474.582499999999,206.0,110.0,1.0,0.0,0.0,0.0
218,13474.84125,205.0,110.0,1.0,0.0,0.0,0.0
219,13474.901249999999,204.0,108.0,1.0,0.0,0.0,0.0
220,13474.9275,208.0,115.0,1.0,0.0,0.0,0.0
221,13475.20875,205.0,135.0,0.0,0.0,0.0,0.0
222,13475.242499999998,208.0,100.0,1.0,0.0,0.0,0.0
223,13475.6925,194.0,104.0,1.0,0.0,0.0,0.0
224,13475.73375,194.0,107.0,1.0,0.0,0.0,0.0
225,13476.00375,192.0,105.0,1.0,0.0,0.0,0.0
226,13476.311249999999,202.0,112.0,1.0,0.0,0.0,0.0
227,13476.461249999998,202.0,135.0,0.0,0.0,0.0,0.0
228,13476.675,197.0,115.0,1.0,0.0,0.0,0.0
229,13476.81,198.0,112.0,1.0,0.0,0.0,0.0
230,13477.064999999999,206.0,113.0,1.0,0.0,0.0,0.0
231,13477.23375,198.0,114.0,1.0,0.0,0.0,0.0
232,13477.308749999998,205.0,105.0,1.0,0.0,0.0,0.0
233,13477.338749999999,199.0,117.0,1.0,0.0,0.0,0.0
234,13477.432499999999,205.0,136.0,0.0,0.0,0.0,0.0
235,13477.8825,205.0,116.0,1.0,0.0,0.0,0.0
236,13478.78625,207.0,116.0,1.0,0.0,0.0,0.0
237,13478.898749999998,206.0,109.0,1.0,0.0,0.0,0.0
238,13479.24,197.0,118.0,1.0,0.0,0.0,0.0
239,13479.3,207.0,100.0,1.0,0.0,0.0,0.0
240,13479.888749999998,196.0,108.0,1.0,0.0,0.0,0.0
241,13480.185,205.0,107.0,1.0,0.0,0.0,0.0
242,13480.353749999998,203.0,103.0,1.0,0.0,0.0,0.0
243,13480.822499999998,204.0,117.0,1.0,0.0,0.0,0.0
244,13480.93125,202.0,136.0,0.0,0.0,0.0,0.0
245,13481.35125,202.0,107.0,1.0,0.0,0.0,0.0
246,13481.355,206.0,105.0,1.0,0.0,0.0,0.0
247,13481.62875,202.0,120.0,1.0,0.0,0.0,0.0
248,13482.94875,200.0,114.0,1.0,0.0,0.0,0.0
249,13483.199999999999,201.0,120.0,1.0,0.0,0.0,0.0
250,13483.455,204.0,114.0,1.0,0.0,0.0,0.0
251,13483.946249999999,207.0,111.0,1.0,0.0,0.0,0.0
252,13484.276249999999,207.0,115.0,1.0,0.0,0.0,0.0
253,13484.535,195.0,106.0,1.0,0.0,0.0,0.0
254,13484.67375,207.0,114.0,1.0,0.0,0.0,0.0
255,13484.91,199.0,111.0,1.0,0.0,0.0,0.0
256,13484.992499999998,208.0,111.0,1.0,0.0,0.0,0.0
257,13485.3975,203.0,114.0,1.0,0.0,0.0,0.0
258,13485.401249999999,205.0,106.0,1.0,0.0,0.0,0.0
259,13485.525,200.0,115.0,1.0,0.0,0.0,0.0
260,13485.592499999999,205.0,115.0,1.0,0.0,0.0,0.0
261,13485.656249999998,208.0,105.0,1.0,0.0,0.0,0.0
262,13485.8025,205.0,118.0,1.0,0.0,0.0,0.0
263,13485.85875,203.0,107.0,1.0,0.0,0.0,0.0
264,13485.945,208.0,106.0,1.0,0.0,0.0,0.0
265,13486.12875,197.0,109.0,1.0,0.0,0.0,0.0
266,13486.244999999999,200.0,118.0,1.0,0.0,0.0,0.0
267,13486.406249999998,207.0,106.0,1.0,0.0,0.0,0.0
268,13486.5075,201.0,114.0,1.0,0.0,0.0,0.0
269,13486.5675,199.0,110.0,1.0,0.0,0.0,0.0
270,13486.679999999998,206.0,107.0,1.0,0.0,0.0,0.0
271,13487.17875,207.0,107.0,1.0,0.0,0.0,0.0
272,13487.572499999998,207.0,108.0,1.0,0.0,0.0,0.0
273,13487.6475,208.0,108.0,1.0,0.0,0.0,0.0
274,13487.955,207.0,103.0,1.0,0.0,0.0,0.0
275,13488.11625,201.0,113.0,1.0,0.0,0.0,0.0
276,13488.543749999999,193.0,109.0,1.0,0.0,0.0,0.0
277,13488.738749999999,208.0,103.0,1.0,0.0,0.0,0.0
278,13488.746249999998,195.0,108.0,1.0,0.0,0.0,0.0
279,13488.971249999999,201.0,119.0,1.0,0.0,0.0,0.0
280,13489.016249999999,198.0,111.0,1.0,0.0,0.0,0.0
281,13489.259999999998,201.0,135.0,0.0,0.0,0.0,0.0
282,13489.27125,197.0,117.0,1.0,0.0,0.0,0.0
283,13489.492499999998,195.0,110.0,1.0,0.0,0.0,0.0
284,13489.526249999999,193.0,121.0,1.0,0.0,0.0,0.0
285,13489.83,209.0,110.0,1.0,0.0,0.0,0.0
286,13489.964999999998,202.0,134.0,0.0,0.0,0.0,0.0
287,13490.291249999998,204.0,111.0,1.0,0.0,0.0,0.0
288,13490.414999999999,203.0,113.0,1.0,0.0,0.0,0.0
289,13490.752499999999,205.0,104.0,1.0,0.0,0.0,0.0
290,13490.801249999999,194.0,121.0,1.0,0.0,0.0,0.0
291,13490.812499999998,205.0,111.0,1.0,0.0,0.0,0.0
292,13491.082499999999,196.0,112.0,1.0,0.0,0.0,0.0
293,13492.342499999999,202.0,117.0,1.0,0.0,0.0,0.0
294,13492.586249999998,202.0,115.0,1.0,0.0,0.0,0.0
295,13492.935,203.0,108.0,1.0,0.0,0.0,0.0
296,13493.085,202.0,104.0,1.0,0.0,0.0,0.0
297,13493.227499999999,195.0,111.0,1.0,0.0,0.0,0.0
298,13493.426249999999,207.0,110.0,1.0,0.0,0.0,0.0
299,13494.06,203.0,116.0,1.0,0.0,0.0,0.0
300,13494.187499999998,209.0,105.0,1.0,0.0,0.0,0.0
301,13494.547499999999,203.0,117.0,1.0,0.0,0.0,0.0
302,13494.641249999999,204.0,107.0,1.0,0.0,0.0,0.0
303,13494.693749999999,199.0,115.0,1.0,0.0,0.0,0.0
304,13494.70875,206.0,104.0,1.0,0.0,0.0,0.0
305,13494.96,198.0,118.0,1.0,0.0,0.0,0.0
306,13495.12875,206.0,115.0,1.0,0.0,0.0,0.0
307,13495.252499999999,202.0,132.0,0.0,0.0,0.0,0.0
308,13495.293749999999,181.0,111.0,0.0,0.0,0.0,0.0
309,13495.301249999999,208.0,113.0,1.0,0.0,0.0,0.0
310,13495.5225,202.0,102.0,1.0,0.0,0.0,0.0
311,13495.544999999998,201.0,108.0,1.0,0.0,0.0,0.0
312,13495.61625,206.0,111.0,1.0,0.0,0.0,0.0
313,13495.687499999998,204.0,113.0,1.0,0.0,0.0,0.0
314,13495.758749999999,203.0,118.0,1.0,0.0,0.0,0.0
315,13496.516249999999,192.0,104.0,1.0,0.0,0.0,0.0
316,13497.041249999998,204.0,105.0,1.0,0.0,0.0,0.0
317,13497.044999999998,199.0,116.0,1.0,0.0,0.0,0.0
318,13497.10125,203.0,105.0,1.0,0.0,0.0,0.0
319,13497.11625,193.0,119.0,1.0,0.0,0.0,0.0
320,13497.213749999999,206.0,112.0,1.0,0.0,0.0,0.0
321,13497.30375,200.0,111.0,1.0,0.0,0.0,0.0
322,13497.509999999998,201.0,115.0,1.0,0.0,0.0,0.0
323,13498.60875,197.0,112.0,1.0,0.0,0.0,0.0
324,13498.946249999999,207.0,105.0,1.0,0.0,0.0,0.0
325,13499.07,206.0,106.0,1.0,0.0,0.0,0.0
326,13499.08125,201.0,116.0,1.0,0.0,0.0,0.0
327,13499.91,205.0,102.0,1.0,0.0,0.0,0.0
