,timestamp,x,y,polarity,_p1,_p2,predict
0,6110.714999999999,194.0,88.0,1.0,0.0,0.0,0.0
1,6110.804999999999,192.0,85.0,1.0,0.0,0.0,0.0
2,6111.089999999999,186.0,90.0,1.0,0.0,0.0,0.0
3,6111.12,201.0,85.0,1.0,0.0,0.0,0.0
4,6111.3075,192.0,95.0,1.0,0.0,0.0,0.0
5,6111.4349999999995,187.0,88.0,1.0,0.0,0.0,0.0
6,6114.75375,192.0,90.0,1.0,0.0,0.0,0.0
7,6115.0199999999995,195.0,92.0,1.0,0.0,0.0,0.0
8,6115.50375,191.0,85.0,1.0,0.0,0.0,0.0
9,6116.37,189.0,91.0,1.0,0.0,0.0,0.0
10,6116.71875,194.0,83.0,1.0,0.0,0.0,0.0
11,6117.21375,189.0,86.0,1.0,0.0,0.0,0.0
12,6117.3525,188.0,87.0,1.0,0.0,0.0,0.0
13,6117.45375,204.0,86.0,1.0,0.0,0.0,0.0
14,6117.536249999999,195.0,106.0,0.0,0.0,0.0,0.0
15,6118.00875,196.0,90.0,1.0,0.0,0.0,0.0
16,6118.155,196.0,93.0,1.0,0.0,0.0,0.0
17,6118.1849999999995,203.0,95.0,1.0,0.0,0.0,0.0
18,6118.192499999999,191.0,96.0,0.0,0.0,0.0,0.0
19,6118.349999999999,200.0,86.0,1.0,0.0,0.0,0.0
20,6118.424999999999,202.0,83.0,1.0,0.0,0.0,0.0
21,6118.53375,201.0,82.0,1.0,0.0,0.0,0.0
22,6118.695,195.0,88.0,1.0,0.0,0.0,0.0
23,6118.78875,198.0,83.0,1.0,0.0,0.0,0.0
24,6119.09625,191.0,84.0,1.0,0.0,0.0,0.0
25,6119.317499999999,193.0,92.0,1.0,0.0,0.0,0.0
26,6119.546249999999,192.0,86.0,1.0,0.0,0.0,0.0
27,6119.565,201.0,84.0,1.0,0.0,0.0,0.0
28,6120.674999999999,203.0,82.0,1.0,0.0,0.0,0.0
29,6120.94125,195.0,108.0,0.0,0.0,0.0,0.0
30,6121.065,193.0,83.0,1.0,0.0,0.0,0.0
31,6121.21875,190.0,87.0,1.0,0.0,0.0,0.0
32,6121.43625,189.0,89.0,1.0,0.0,0.0,0.0
33,6122.081249999999,190.0,83.0,1.0,0.0,0.0,0.0
34,6122.18625,193.0,87.0,1.0,0.0,0.0,0.0
35,6122.25375,199.0,81.0,1.0,0.0,0.0,0.0
36,6122.272499999999,195.0,85.0,1.0,0.0,0.0,0.0
37,6122.411249999999,188.0,85.0,1.0,0.0,0.0,0.0
38,6122.5575,200.0,88.0,1.0,0.0,0.0,0.0
39,6122.67375,193.0,88.0,1.0,0.0,0.0,0.0
40,6122.8724999999995,188.0,86.0,1.0,0.0,0.0,0.0
41,6123.12375,186.0,91.0,1.0,0.0,0.0,0.0
42,6123.19125,191.0,87.0,1.0,0.0,0.0,0.0
43,6123.2474999999995,199.0,87.0,1.0,0.0,0.0,0.0
44,6123.2925,202.0,87.0,1.0,0.0,0.0,0.0
45,6123.44625,191.0,90.0,1.0,0.0,0.0,0.0
46,6123.558749999999,200.0,81.0,1.0,0.0,0.0,0.0
47,6123.719999999999,198.0,82.0,1.0,0.0,0.0,0.0
48,6124.1025,195.0,90.0,1.0,0.0,0.0,0.0
49,6124.121249999999,203.0,80.0,1.0,0.0,0.0,0.0
50,6124.21875,196.0,83.0,1.0,0.0,0.0,0.0
51,6124.469999999999,190.0,85.0,1.0,0.0,0.0,0.0
52,6124.608749999999,193.0,81.0,1.0,0.0,0.0,0.0
53,6124.871249999999,194.0,90.0,1.0,0.0,0.0,0.0
54,6125.11875,193.0,82.0,1.0,0.0,0.0,0.0
55,6125.152499999999,191.0,89.0,1.0,0.0,0.0,0.0
56,6125.415,198.0,88.0,1.0,0.0,0.0,0.0
57,6125.617499999999,194.0,87.0,1.0,0.0,0.0,0.0
58,6125.7975,199.0,91.0,1.0,0.0,0.0,0.0
59,6125.94,200.0,85.0,1.0,0.0,0.0,0.0
60,6125.973749999999,202.0,106.0,0.0,0.0,0.0,0.0
61,6126.1275,193.0,90.0,1.0,0.0,0.0,0.0
62,6126.134999999999,194.0,82.0,1.0,0.0,0.0,0.0
